"TimeStamp","Value"
2025-03-29 03:16:00,84.5533444456541
2025-03-29 03:31:00,85.6442746804648
2025-03-29 03:46:00,90.0543363731705
2025-03-29 04:01:00,90.0543363731705
2025-03-29 04:16:00,91.1728261198892
2025-03-29 04:31:00,90.0543363731705
2025-03-29 04:46:00,88.943723263117
2025-03-29 05:01:00,87.8409729193785
2025-03-29 05:16:00,81.3219457570349
2025-03-29 05:31:00,85.6442746804648
2025-03-29 05:46:00,86.743264285173
2025-03-29 06:01:00,86.743264285173
2025-03-29 06:16:00,85.6442746804648
2025-03-29 06:31:00,85.6442746804648
2025-03-29 06:46:00,84.5533444456541
2025-03-29 07:01:00,84.5533444456541
2025-03-29 07:16:00,82.395599511349
2025-03-29 07:31:00,82.395599511349
2025-03-29 07:46:00,82.395599511349
2025-03-29 08:01:00,81.3219457570349
2025-03-29 08:16:00,81.3219457570349
2025-03-29 08:31:00,80.2438545186307
2025-03-29 08:46:00,80.2438545186307
2025-03-29 09:01:00,79.1741473762725
2025-03-29 09:16:00,79.1741473762725
2025-03-29 09:31:00,78.1128055897913
2025-03-29 09:46:00,78.1128055897913
2025-03-29 10:01:00,78.1128055897913
2025-03-29 10:16:00,77.059810355887
2025-03-29 10:31:00,76.005301522099
2025-03-29 10:46:00,76.005301522099
2025-03-29 11:01:00,76.005301522099
2025-03-29 11:16:00,74.9481234071152
2025-03-29 11:31:00,76.005301522099
2025-03-29 11:46:00,76.005301522099
2025-03-29 12:01:00,76.005301522099
2025-03-29 12:16:00,73.8996955341491
2025-03-29 12:31:00,74.9481234071152
2025-03-29 12:46:00,73.8996955341491
2025-03-29 13:01:00,74.9481234071152
2025-03-29 13:16:00,74.9481234071152
2025-03-29 13:31:00,74.9481234071152
2025-03-29 13:46:00,73.8996955341491
2025-03-29 14:01:00,73.8996955341491
2025-03-29 14:16:00,74.9481234071152
2025-03-29 14:31:00,76.005301522099
2025-03-29 14:46:00,78.1128055897913
2025-03-29 15:01:00,78.1128055897913
2025-03-29 15:16:00,76.005301522099
2025-03-29 15:31:00,76.005301522099
2025-03-29 15:46:00,74.9481234071152
2025-03-29 16:01:00,71.8290001443364
2025-03-29 16:16:00,67.7120377116213
2025-03-29 16:31:00,78.1128055897913
2025-03-29 16:46:00,84.5533444456541
2025-03-29 17:01:00,86.743264285173
2025-03-29 17:16:00,83.4704579508769
2025-03-29 17:31:00,86.743264285173
2025-03-29 17:46:00,88.943723263117
2025-03-29 18:01:00,93.4334907592884
2025-03-29 18:16:00,93.4334907592884
2025-03-29 18:31:00,92.2992063244499
2025-03-29 18:46:00,93.4334907592884
2025-03-29 19:01:00,96.8839064476308
2025-03-29 19:16:00,96.8839064476308
2025-03-29 19:31:00,96.8839064476308
2025-03-29 19:46:00,99.223955064287
